Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Crop_ID,Data_Type
72.0,40.0,38.0,20.41447029,82.20802629,7.592490617,245.1511304,Rice,RICE,Original
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,245.6626799,Rice,RICE,Original
93.0,58.0,38.0,20.61521424,83.77345559,6.932400225,279.5451717,Rice,RICE,Original
70.0,36.0,42.0,21.84106875,80.72886384,6.946209881,202.3838319,Rice,RICE,Original
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027,263.6372176,Rice,RICE,Original
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,Rice,RICE,Original
99.0,54.0,37.0,21.14347496,80.33502926,5.594819626,198.6730942,Rice,RICE,Original
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,Rice,RICE,Original
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,Rice,RICE,Original
91.0,56.0,37.0,23.43191632,80.56887849,6.363472208,269.5039162,Rice,RICE,Original
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,Rice,RICE,Original
67.0,45.0,38.0,22.72791041,82.1706881,7.300410836,260.8875056,Rice,RICE,Original
79.0,42.0,37.0,24.87300744,82.84022551,6.587918708,295.6094492,Rice,RICE,Original
78.0,43.0,42.0,21.32376327,83.00320459,7.283736617,192.3197536,Rice,RICE,Original
75.0,54.0,36.0,26.29465461,84.56919326,7.023936392,257.4914906,Rice,RICE,Original
97.0,36.0,45.0,22.2286982,81.85872947,6.939083505,278.0791793,Rice,RICE,Original
67.0,47.0,44.0,26.73072391,81.78596776,7.868474653,280.4044392,Rice,RICE,Original
73.0,35.0,38.0,24.88921174,81.97927117,5.005306977,185.9461429,Rice,RICE,Original
77.0,36.0,37.0,26.88444878,81.46033732,6.136131869,194.5766559,Rice,RICE,Original
81.0,41.0,38.0,22.67846116,83.72874389,7.524080076,200.9133156,Rice,RICE,Original
68.0,57.0,43.0,26.08867875,80.37979919,5.706943251,182.9043504,Rice,RICE,Original
72.0,45.0,35.0,25.42977518,82.94682591,5.758506323,195.3574542,Rice,RICE,Original
61.0,53.0,43.0,26.40323239,81.05635517,6.349606327,223.3671883,Rice,RICE,Original
67.0,43.0,39.0,26.04371967,84.96907151,5.999969026,186.7536773,Rice,RICE,Original
67.0,58.0,39.0,25.2827223,80.54372813,5.453592032,220.1156708,Rice,RICE,Original
66.0,60.0,38.0,22.08576562,83.47038318,6.372576327,231.7364957,Rice,RICE,Original
82.0,43.0,38.0,23.28617173,81.43321641,5.105588355,242.3170629,Rice,RICE,Original
84.0,50.0,44.0,25.48591986,81.40633547,5.935344406,182.6549356,Rice,RICE,Original
81.0,53.0,42.0,23.67575393,81.03569343,5.17782304,233.7034975,Rice,RICE,Original
91.0,50.0,40.0,20.82477109,84.1341879,6.462391607,230.2242223,Rice,RICE,Original
93.0,53.0,38.0,26.92995077,81.91411159,7.069172227,290.6793783,Rice,RICE,Original
90.0,44.0,38.0,23.83509503,83.88387074,7.473134377,241.2013513,Rice,RICE,Original
81.0,45.0,35.0,26.52872817,80.12267476,6.158376967,218.9163567,Rice,RICE,Original
78.0,40.0,38.0,26.46428311,83.85642678,7.549873681,248.2256491,Rice,RICE,Original
60.0,51.0,36.0,22.69657794,82.81088865,6.028321558,256.9964761,Rice,RICE,Original
88.0,46.0,42.0,22.68319059,83.46358271,6.604993475,194.2651719,Rice,RICE,Original
93.0,47.0,37.0,21.53346343,82.14004101,6.500343222,295.9248796,Rice,RICE,Original
60.0,55.0,45.0,21.40865769,83.3293191,5.935745417,287.5766935,Rice,RICE,Original
78.0,35.0,44.0,26.54348085,84.67353597,7.072655622,183.6222657,Rice,RICE,Original
65.0,37.0,40.0,23.35905428,83.59512273,5.333322606,188.413665,Rice,RICE,Original
42.25,22.52,68.44,23.73,56.63,6.07,978.62,Soybean,SOYBEAN,Synthetic_Augmentation
24.71,54.69,55.39,29.96,84.16,7.18,966.03,Soybean,SOYBEAN,Synthetic_Augmentation
26.35,51.83,47.28,26.52,81.46,7.44,822.9,Soybean,SOYBEAN,Synthetic_Augmentation
44.15,38.26,39.32,24.34,63.7,5.68,446.46,Soybean,SOYBEAN,Synthetic_Augmentation
58.99,37.84,66.53,27.35,51.23,5.82,523.49,Soybean,SOYBEAN,Synthetic_Augmentation
68.79,28.75,45.79,31.23,84.2,5.97,429.47,Soybean,SOYBEAN,Synthetic_Augmentation
27.68,22.53,29.76,26.82,81.94,6.57,775.59,Soybean,SOYBEAN,Synthetic_Augmentation
30.09,52.02,50.89,30.37,83.21,6.2,454.35,Soybean,SOYBEAN,Synthetic_Augmentation
31.3,37.51,67.28,24.54,76.98,6.58,509.69,Soybean,SOYBEAN,Synthetic_Augmentation
36.04,46.13,53.64,25.22,58.0,6.94,501.32,Soybean,SOYBEAN,Synthetic_Augmentation
66.83,27.52,25.37,25.97,68.18,6.52,662.0,Soybean,SOYBEAN,Synthetic_Augmentation
69.74,39.45,43.9,25.06,52.34,6.69,536.78,Soybean,SOYBEAN,Synthetic_Augmentation
51.88,22.03,69.07,25.63,81.39,6.45,436.2,Soybean,SOYBEAN,Synthetic_Augmentation
61.11,45.93,59.09,25.14,72.33,7.21,778.64,Soybean,SOYBEAN,Synthetic_Augmentation
37.38,46.5,53.59,31.53,62.98,6.35,887.27,Soybean,SOYBEAN,Synthetic_Augmentation
45.29,49.46,42.99,22.59,76.08,5.76,519.15,Soybean,SOYBEAN,Synthetic_Augmentation
51.34,49.89,64.73,23.27,53.88,7.41,492.65,Soybean,SOYBEAN,Synthetic_Augmentation
29.88,31.65,46.47,30.59,76.62,6.92,505.11,Soybean,SOYBEAN,Synthetic_Augmentation
37.88,39.14,27.37,23.28,60.79,5.75,730.14,Soybean,SOYBEAN,Synthetic_Augmentation
55.25,22.8,44.06,29.39,76.18,7.13,668.94,Soybean,SOYBEAN,Synthetic_Augmentation
61.03,29.63,38.04,22.12,66.36,6.28,544.56,Soybean,SOYBEAN,Synthetic_Augmentation
57.59,32.55,33.64,21.57,65.36,6.11,621.56,Soybean,SOYBEAN,Synthetic_Augmentation
31.8,50.53,66.5,25.98,72.5,7.23,999.3,Soybean,SOYBEAN,Synthetic_Augmentation
50.68,55.59,65.43,29.5,66.13,5.66,409.48,Soybean,SOYBEAN,Synthetic_Augmentation
43.86,39.77,40.37,26.82,69.33,7.17,465.19,Soybean,SOYBEAN,Synthetic_Augmentation
31.26,51.72,62.39,31.94,80.55,7.28,588.61,Soybean,SOYBEAN,Synthetic_Augmentation
40.08,30.72,50.31,31.27,62.06,6.61,577.78,Soybean,SOYBEAN,Synthetic_Augmentation
28.49,27.81,22.9,31.39,64.1,7.17,808.8,Soybean,SOYBEAN,Synthetic_Augmentation
29.6,27.02,60.6,23.18,81.96,5.78,806.63,Soybean,SOYBEAN,Synthetic_Augmentation
60.72,29.41,33.81,31.57,59.26,6.36,659.51,Soybean,SOYBEAN,Synthetic_Augmentation
32.65,51.03,58.59,24.54,79.23,5.93,402.58,Soybean,SOYBEAN,Synthetic_Augmentation
48.56,59.76,21.93,22.5,68.16,7.12,453.43,Soybean,SOYBEAN,Synthetic_Augmentation
39.76,49.88,38.58,22.27,56.84,6.32,687.65,Soybean,SOYBEAN,Synthetic_Augmentation
63.09,45.69,54.52,31.8,64.41,6.31,954.01,Soybean,SOYBEAN,Synthetic_Augmentation
32.29,49.19,57.73,21.17,66.39,5.9,511.23,Soybean,SOYBEAN,Synthetic_Augmentation
43.19,31.58,59.8,30.89,78.1,6.03,564.48,Soybean,SOYBEAN,Synthetic_Augmentation
32.74,25.4,67.19,24.82,57.86,7.19,639.52,Soybean,SOYBEAN,Synthetic_Augmentation
21.76,26.48,51.96,29.39,57.38,7.33,910.6,Soybean,SOYBEAN,Synthetic_Augmentation
62.42,29.11,22.53,30.41,60.7,6.74,855.98,Soybean,SOYBEAN,Synthetic_Augmentation
26.41,51.23,66.93,28.74,65.44,7.25,716.47,Soybean,SOYBEAN,Synthetic_Augmentation
57.24,52.82,57.47,23.45,54.12,5.98,701.72,Soybean,SOYBEAN,Synthetic_Augmentation
45.26,43.31,39.76,29.44,81.96,5.99,841.91,Soybean,SOYBEAN,Synthetic_Augmentation
53.9,40.92,29.43,29.54,83.62,6.94,950.72,Soybean,SOYBEAN,Synthetic_Augmentation
69.21,34.08,51.91,25.69,84.53,5.69,647.42,Soybean,SOYBEAN,Synthetic_Augmentation
63.78,31.36,59.39,24.59,84.3,7.27,580.79,Soybean,SOYBEAN,Synthetic_Augmentation
58.51,33.47,50.32,27.9,79.04,5.55,532.09,Soybean,SOYBEAN,Synthetic_Augmentation
55.6,42.54,44.78,20.66,62.19,7.23,418.54,Soybean,SOYBEAN,Synthetic_Augmentation
39.82,57.81,22.54,29.0,59.02,7.23,847.64,Soybean,SOYBEAN,Synthetic_Augmentation
64.29,28.64,46.56,29.35,58.6,5.96,416.31,Soybean,SOYBEAN,Synthetic_Augmentation
67.93,48.4,51.78,28.93,68.61,6.45,669.72,Soybean,SOYBEAN,Synthetic_Augmentation
52.02,28.06,64.4,29.74,62.23,6.66,484.62,Soybean,SOYBEAN,Synthetic_Augmentation
68.62,56.12,66.09,23.99,55.92,5.92,454.0,Soybean,SOYBEAN,Synthetic_Augmentation
26.01,22.85,69.49,20.89,54.64,7.15,748.14,Soybean,SOYBEAN,Synthetic_Augmentation
58.72,45.24,64.11,27.66,68.27,6.93,668.44,Soybean,SOYBEAN,Synthetic_Augmentation
37.3,38.71,28.49,29.56,59.12,5.81,547.81,Soybean,SOYBEAN,Synthetic_Augmentation
62.1,33.21,54.3,30.28,52.72,7.03,584.6,Soybean,SOYBEAN,Synthetic_Augmentation
30.83,47.56,65.49,23.54,69.91,6.08,732.57,Soybean,SOYBEAN,Synthetic_Augmentation
51.09,44.41,51.18,21.62,74.27,6.85,809.55,Soybean,SOYBEAN,Synthetic_Augmentation
23.7,37.87,40.45,21.04,57.78,6.38,845.74,Soybean,SOYBEAN,Synthetic_Augmentation
31.85,53.19,47.29,29.13,66.54,6.5,771.83,Soybean,SOYBEAN,Synthetic_Augmentation
66.4,39.67,46.43,27.22,75.81,5.64,709.41,Soybean,SOYBEAN,Synthetic_Augmentation
44.08,56.87,44.68,25.62,83.68,6.4,508.53,Soybean,SOYBEAN,Synthetic_Augmentation
30.85,23.81,20.03,25.18,76.92,6.97,419.29,Soybean,SOYBEAN,Synthetic_Augmentation
48.5,26.17,67.05,22.01,71.93,6.15,784.94,Soybean,SOYBEAN,Synthetic_Augmentation
40.61,50.39,31.53,30.87,67.51,7.01,909.84,Soybean,SOYBEAN,Synthetic_Augmentation
69.94,28.96,34.34,23.01,59.2,6.66,996.11,Soybean,SOYBEAN,Synthetic_Augmentation
69.51,41.07,51.95,30.32,82.65,5.91,717.13,Soybean,SOYBEAN,Synthetic_Augmentation
61.64,32.13,41.99,31.83,84.48,7.31,879.07,Soybean,SOYBEAN,Synthetic_Augmentation
33.46,32.83,47.36,26.73,67.69,6.77,644.99,Soybean,SOYBEAN,Synthetic_Augmentation
57.46,33.34,36.53,21.53,56.6,7.2,667.77,Soybean,SOYBEAN,Synthetic_Augmentation
31.39,50.37,47.7,20.25,61.07,5.85,793.52,Soybean,SOYBEAN,Synthetic_Augmentation
33.75,22.6,22.75,26.98,50.76,7.2,493.24,Soybean,SOYBEAN,Synthetic_Augmentation
50.33,37.79,42.14,20.86,78.1,7.29,406.61,Soybean,SOYBEAN,Synthetic_Augmentation
28.93,56.16,47.47,21.8,57.1,6.82,834.89,Soybean,SOYBEAN,Synthetic_Augmentation
49.97,58.13,44.7,23.6,66.7,6.22,534.65,Soybean,SOYBEAN,Synthetic_Augmentation
22.3,34.09,55.57,20.22,65.37,6.79,766.24,Soybean,SOYBEAN,Synthetic_Augmentation
58.83,52.42,55.59,21.23,66.63,6.71,547.34,Soybean,SOYBEAN,Synthetic_Augmentation
22.13,28.94,42.74,24.97,56.18,7.15,955.41,Soybean,SOYBEAN,Synthetic_Augmentation
30.07,57.18,20.89,31.1,83.32,5.52,857.81,Soybean,SOYBEAN,Synthetic_Augmentation
68.51,56.24,68.54,26.6,52.74,7.2,768.3,Soybean,SOYBEAN,Synthetic_Augmentation
50.74,36.69,48.59,21.84,75.89,5.65,837.87,Soybean,SOYBEAN,Synthetic_Augmentation
62.45,38.9,45.49,23.75,83.93,6.97,621.39,Soybean,SOYBEAN,Synthetic_Augmentation
28.74,28.78,43.2,31.31,75.7,5.93,915.74,Soybean,SOYBEAN,Synthetic_Augmentation
38.91,54.07,32.08,27.42,82.43,6.02,815.76,Soybean,SOYBEAN,Synthetic_Augmentation
69.37,26.02,24.42,28.09,61.89,5.64,685.18,Soybean,SOYBEAN,Synthetic_Augmentation
57.69,31.4,36.75,30.15,68.2,7.19,667.83,Soybean,SOYBEAN,Synthetic_Augmentation
67.65,46.03,25.79,30.62,67.12,5.78,491.61,Soybean,SOYBEAN,Synthetic_Augmentation
54.38,21.89,34.33,21.68,65.44,6.33,713.13,Soybean,SOYBEAN,Synthetic_Augmentation
33.98,21.28,50.72,24.48,72.8,5.72,408.27,Soybean,SOYBEAN,Synthetic_Augmentation
32.41,38.26,39.7,29.72,63.22,6.56,756.11,Soybean,SOYBEAN,Synthetic_Augmentation
21.09,40.61,37.24,25.06,53.51,7.07,965.44,Soybean,SOYBEAN,Synthetic_Augmentation
21.11,44.05,58.19,23.42,77.56,6.76,957.5,Soybean,SOYBEAN,Synthetic_Augmentation
69.05,21.69,42.25,26.56,55.14,6.17,992.59,Soybean,SOYBEAN,Synthetic_Augmentation
20.81,38.1,62.13,23.89,66.79,7.46,684.93,Soybean,SOYBEAN,Synthetic_Augmentation
26.55,22.07,67.27,23.19,67.64,5.68,654.19,Soybean,SOYBEAN,Synthetic_Augmentation
66.51,40.1,68.56,23.11,67.66,7.22,668.95,Soybean,SOYBEAN,Synthetic_Augmentation
33.97,54.22,39.49,26.37,84.18,5.87,580.84,Soybean,SOYBEAN,Synthetic_Augmentation
21.55,35.67,30.01,28.16,56.35,6.85,558.09,Soybean,SOYBEAN,Synthetic_Augmentation
37.76,33.95,55.84,25.6,62.65,7.21,743.17,Soybean,SOYBEAN,Synthetic_Augmentation
30.69,56.0,37.13,20.47,67.31,5.75,543.08,Soybean,SOYBEAN,Synthetic_Augmentation
119.77,36.54,104.56,31.24,76.23,7.28,1513.59,Sugarcane,SUGARCANE,Synthetic_Augmentation
139.42,47.08,53.03,26.23,73.66,5.94,1413.11,Sugarcane,SUGARCANE,Synthetic_Augmentation
61.13,76.38,61.17,20.47,58.79,6.1,1073.91,Sugarcane,SUGARCANE,Synthetic_Augmentation
62.62,43.97,55.44,24.54,68.48,6.35,1127.92,Sugarcane,SUGARCANE,Synthetic_Augmentation
67.18,31.26,56.17,29.08,89.68,7.82,1304.22,Sugarcane,SUGARCANE,Synthetic_Augmentation
102.55,45.73,101.92,29.18,84.55,7.74,1234.35,Sugarcane,SUGARCANE,Synthetic_Augmentation
121.35,70.32,64.68,31.15,58.3,7.99,1570.09,Sugarcane,SUGARCANE,Synthetic_Augmentation
67.46,62.81,42.73,29.24,82.97,7.01,1656.86,Sugarcane,SUGARCANE,Synthetic_Augmentation
67.83,43.8,73.13,20.51,70.69,6.16,1192.74,Sugarcane,SUGARCANE,Synthetic_Augmentation
94.01,73.97,61.63,30.72,69.91,6.32,1302.51,Sugarcane,SUGARCANE,Synthetic_Augmentation
93.42,42.87,80.21,21.82,67.32,6.91,1213.41,Sugarcane,SUGARCANE,Synthetic_Augmentation
125.91,42.84,117.58,29.42,88.87,7.6,942.1,Sugarcane,SUGARCANE,Synthetic_Augmentation
102.12,38.5,105.46,27.01,64.22,7.82,915.19,Sugarcane,SUGARCANE,Synthetic_Augmentation
105.11,66.05,44.71,27.17,83.56,5.67,1312.24,Sugarcane,SUGARCANE,Synthetic_Augmentation
80.68,63.15,49.49,31.24,86.32,5.96,1123.27,Sugarcane,SUGARCANE,Synthetic_Augmentation
107.01,65.9,75.41,21.88,58.65,8.0,1255.35,Sugarcane,SUGARCANE,Synthetic_Augmentation
129.8,54.12,113.79,21.05,58.99,7.82,1747.49,Sugarcane,SUGARCANE,Synthetic_Augmentation
85.18,47.76,76.2,24.99,61.65,7.75,1053.31,Sugarcane,SUGARCANE,Synthetic_Augmentation
116.42,33.36,43.1,27.84,66.87,7.14,894.02,Sugarcane,SUGARCANE,Synthetic_Augmentation
135.99,67.43,110.1,21.64,66.21,6.42,1337.17,Sugarcane,SUGARCANE,Synthetic_Augmentation
83.75,33.03,69.51,23.05,68.51,5.99,1061.9,Sugarcane,SUGARCANE,Synthetic_Augmentation
110.16,49.41,67.63,26.41,82.02,6.45,1387.52,Sugarcane,SUGARCANE,Synthetic_Augmentation
137.3,56.1,112.78,29.52,57.06,6.57,1498.32,Sugarcane,SUGARCANE,Synthetic_Augmentation
138.94,52.92,47.42,26.74,59.43,7.38,1307.68,Sugarcane,SUGARCANE,Synthetic_Augmentation
117.87,73.47,90.32,27.35,81.41,7.61,1669.05,Sugarcane,SUGARCANE,Synthetic_Augmentation
62.91,57.81,57.3,30.32,77.69,6.55,988.1,Sugarcane,SUGARCANE,Synthetic_Augmentation
87.12,65.19,56.35,21.12,86.08,7.41,999.79,Sugarcane,SUGARCANE,Synthetic_Augmentation
83.38,78.6,96.65,27.33,65.77,6.25,839.52,Sugarcane,SUGARCANE,Synthetic_Augmentation
118.28,32.16,40.39,28.75,88.21,7.39,1271.64,Sugarcane,SUGARCANE,Synthetic_Augmentation
98.88,51.81,65.97,26.26,70.09,7.0,1698.12,Sugarcane,SUGARCANE,Synthetic_Augmentation
139.6,33.94,70.77,22.17,67.32,6.22,974.54,Sugarcane,SUGARCANE,Synthetic_Augmentation
121.13,54.81,113.54,20.39,57.34,6.51,880.28,Sugarcane,SUGARCANE,Synthetic_Augmentation
81.02,79.3,56.72,22.38,75.08,6.74,1380.44,Sugarcane,SUGARCANE,Synthetic_Augmentation
90.14,71.34,51.09,25.14,79.14,7.67,1169.57,Sugarcane,SUGARCANE,Synthetic_Augmentation
105.42,33.46,53.63,20.83,80.48,6.22,1523.75,Sugarcane,SUGARCANE,Synthetic_Augmentation
65.31,73.13,106.84,21.07,55.83,5.64,1653.63,Sugarcane,SUGARCANE,Synthetic_Augmentation
78.78,57.41,74.1,29.55,72.11,6.75,1789.09,Sugarcane,SUGARCANE,Synthetic_Augmentation
72.01,71.54,44.14,25.73,86.02,7.16,1485.21,Sugarcane,SUGARCANE,Synthetic_Augmentation
81.07,50.93,69.33,26.26,71.18,6.32,1105.48,Sugarcane,SUGARCANE,Synthetic_Augmentation
80.07,48.25,52.0,30.47,76.07,5.83,1493.86,Sugarcane,SUGARCANE,Synthetic_Augmentation
127.81,41.88,52.05,20.1,56.65,7.41,1787.19,Sugarcane,SUGARCANE,Synthetic_Augmentation
63.59,67.4,45.75,27.11,81.46,6.4,810.93,Sugarcane,SUGARCANE,Synthetic_Augmentation
107.62,79.56,60.61,22.27,59.34,6.89,1396.45,Sugarcane,SUGARCANE,Synthetic_Augmentation
123.38,67.65,111.4,29.67,63.65,6.89,1097.41,Sugarcane,SUGARCANE,Synthetic_Augmentation
86.38,76.6,94.55,31.7,69.59,6.84,1287.12,Sugarcane,SUGARCANE,Synthetic_Augmentation
68.58,41.84,82.21,20.81,87.6,5.81,997.98,Sugarcane,SUGARCANE,Synthetic_Augmentation
121.23,34.85,112.02,28.71,57.4,7.23,1431.63,Sugarcane,SUGARCANE,Synthetic_Augmentation
120.59,71.41,97.47,27.03,66.29,7.24,1756.97,Sugarcane,SUGARCANE,Synthetic_Augmentation
107.0,63.22,74.97,29.07,89.92,5.9,1002.41,Sugarcane,SUGARCANE,Synthetic_Augmentation
103.16,54.07,85.73,20.59,69.15,6.96,1385.19,Sugarcane,SUGARCANE,Synthetic_Augmentation
112.59,66.01,91.32,29.48,76.87,6.84,1406.2,Sugarcane,SUGARCANE,Synthetic_Augmentation
68.1,43.66,82.19,30.48,78.77,5.73,1392.27,Sugarcane,SUGARCANE,Synthetic_Augmentation
77.74,66.7,106.2,27.12,75.7,6.35,1246.25,Sugarcane,SUGARCANE,Synthetic_Augmentation
129.13,66.17,81.58,24.42,56.76,5.86,993.03,Sugarcane,SUGARCANE,Synthetic_Augmentation
89.87,77.21,80.41,22.82,58.7,6.35,1615.73,Sugarcane,SUGARCANE,Synthetic_Augmentation
90.67,68.63,104.22,21.33,76.3,7.9,1202.14,Sugarcane,SUGARCANE,Synthetic_Augmentation
64.08,76.17,110.69,26.27,74.33,6.03,1619.45,Sugarcane,SUGARCANE,Synthetic_Augmentation
99.89,31.69,94.64,31.41,84.02,6.19,853.33,Sugarcane,SUGARCANE,Synthetic_Augmentation
135.23,76.85,82.59,27.71,71.19,6.55,919.45,Sugarcane,SUGARCANE,Synthetic_Augmentation
67.74,41.64,106.93,21.75,62.93,6.87,1015.13,Sugarcane,SUGARCANE,Synthetic_Augmentation
73.06,58.17,69.45,27.51,86.93,5.88,1713.43,Sugarcane,SUGARCANE,Synthetic_Augmentation
132.2,71.45,90.5,27.44,77.37,7.23,816.48,Sugarcane,SUGARCANE,Synthetic_Augmentation
136.65,59.28,102.52,24.53,55.43,6.77,1307.19,Sugarcane,SUGARCANE,Synthetic_Augmentation
94.96,46.99,59.99,26.33,68.13,7.92,972.93,Sugarcane,SUGARCANE,Synthetic_Augmentation
85.57,44.7,83.46,25.99,77.53,7.88,1085.22,Sugarcane,SUGARCANE,Synthetic_Augmentation
115.42,31.25,60.99,25.56,56.08,7.04,1478.31,Sugarcane,SUGARCANE,Synthetic_Augmentation
119.74,55.83,88.32,24.75,56.44,5.75,1455.0,Sugarcane,SUGARCANE,Synthetic_Augmentation
139.64,30.79,84.61,29.01,83.94,6.86,1419.92,Sugarcane,SUGARCANE,Synthetic_Augmentation
115.74,72.95,49.78,31.11,55.91,7.59,876.74,Sugarcane,SUGARCANE,Synthetic_Augmentation
75.57,30.19,75.62,24.01,60.81,6.63,1202.37,Sugarcane,SUGARCANE,Synthetic_Augmentation
121.41,74.66,92.21,21.49,65.34,7.78,888.73,Sugarcane,SUGARCANE,Synthetic_Augmentation
92.55,77.13,116.05,24.93,78.36,6.64,1553.46,Sugarcane,SUGARCANE,Synthetic_Augmentation
62.53,37.21,89.14,22.79,78.31,6.38,1686.65,Sugarcane,SUGARCANE,Synthetic_Augmentation
125.54,54.64,101.83,23.25,72.3,5.99,1660.89,Sugarcane,SUGARCANE,Synthetic_Augmentation
125.85,75.11,110.2,31.52,62.99,7.83,1371.21,Sugarcane,SUGARCANE,Synthetic_Augmentation
93.8,58.02,67.41,23.46,63.45,5.71,1296.56,Sugarcane,SUGARCANE,Synthetic_Augmentation
131.02,61.51,81.68,25.14,71.25,6.02,1622.94,Sugarcane,SUGARCANE,Synthetic_Augmentation
75.87,65.83,100.8,26.9,85.2,6.23,1681.62,Sugarcane,SUGARCANE,Synthetic_Augmentation
118.35,69.94,93.17,30.16,89.76,6.55,1613.92,Sugarcane,SUGARCANE,Synthetic_Augmentation
119.57,52.64,114.16,24.73,74.79,5.76,1025.78,Sugarcane,SUGARCANE,Synthetic_Augmentation
127.26,49.83,71.53,22.95,72.21,7.51,1695.16,Sugarcane,SUGARCANE,Synthetic_Augmentation
65.61,58.74,77.38,27.37,70.65,6.5,1271.88,Sugarcane,SUGARCANE,Synthetic_Augmentation
106.56,55.05,77.77,29.81,81.1,6.35,1600.58,Sugarcane,SUGARCANE,Synthetic_Augmentation
128.29,37.67,86.61,23.42,80.87,6.1,1471.4,Sugarcane,SUGARCANE,Synthetic_Augmentation
80.41,55.56,115.89,24.58,85.65,7.97,1674.85,Sugarcane,SUGARCANE,Synthetic_Augmentation
73.27,70.98,42.57,24.72,85.48,7.22,1332.74,Sugarcane,SUGARCANE,Synthetic_Augmentation
91.03,70.61,96.76,25.62,86.24,6.07,970.39,Sugarcane,SUGARCANE,Synthetic_Augmentation
111.42,78.6,59.78,23.0,59.88,7.65,1026.4,Sugarcane,SUGARCANE,Synthetic_Augmentation
100.25,79.54,40.97,26.68,72.93,7.52,1155.28,Sugarcane,SUGARCANE,Synthetic_Augmentation
92.83,38.4,99.27,29.42,59.78,6.48,1692.9,Sugarcane,SUGARCANE,Synthetic_Augmentation
60.22,44.94,84.4,24.01,64.52,6.65,981.52,Sugarcane,SUGARCANE,Synthetic_Augmentation
102.37,65.33,86.02,21.12,84.55,5.94,1564.81,Sugarcane,SUGARCANE,Synthetic_Augmentation
88.85,69.14,56.5,22.24,72.4,5.58,1025.3,Sugarcane,SUGARCANE,Synthetic_Augmentation
117.92,71.87,46.46,30.58,82.91,7.67,1498.43,Sugarcane,SUGARCANE,Synthetic_Augmentation
113.93,56.25,92.22,31.03,58.52,6.29,872.45,Sugarcane,SUGARCANE,Synthetic_Augmentation
135.58,52.26,94.03,30.09,89.69,5.9,1599.51,Sugarcane,SUGARCANE,Synthetic_Augmentation
130.99,32.44,100.33,24.26,77.7,6.79,1059.74,Sugarcane,SUGARCANE,Synthetic_Augmentation
70.82,35.85,48.27,27.65,67.3,6.04,1491.89,Sugarcane,SUGARCANE,Synthetic_Augmentation
114.95,56.96,114.8,24.62,84.26,5.69,1539.83,Sugarcane,SUGARCANE,Synthetic_Augmentation
139.08,72.33,86.37,27.52,67.37,7.2,1570.4,Sugarcane,SUGARCANE,Synthetic_Augmentation
64.84,58.53,40.04,27.03,75.14,6.63,797.25,Tomato,TOMATO,Synthetic_Augmentation
88.6,64.07,56.68,31.43,74.75,7.48,1177.01,Tomato,TOMATO,Synthetic_Augmentation
95.13,67.77,76.57,20.41,69.02,7.03,816.69,Tomato,TOMATO,Synthetic_Augmentation
92.09,35.48,62.86,25.08,65.13,5.72,522.82,Tomato,TOMATO,Synthetic_Augmentation
90.26,54.22,42.92,18.23,66.57,5.83,964.1,Tomato,TOMATO,Synthetic_Augmentation
87.72,41.41,75.53,20.16,60.63,7.28,835.28,Tomato,TOMATO,Synthetic_Augmentation
93.15,41.26,59.8,24.59,66.8,7.5,491.56,Tomato,TOMATO,Synthetic_Augmentation
91.12,73.18,73.19,22.82,68.17,6.08,1039.29,Tomato,TOMATO,Synthetic_Augmentation
69.9,76.29,77.36,25.2,74.89,6.51,1123.61,Tomato,TOMATO,Synthetic_Augmentation
51.07,78.67,88.73,30.05,66.9,7.17,645.42,Tomato,TOMATO,Synthetic_Augmentation
85.72,37.02,58.42,24.24,61.28,6.27,1056.08,Tomato,TOMATO,Synthetic_Augmentation
55.4,67.26,44.42,28.72,77.72,6.3,977.98,Tomato,TOMATO,Synthetic_Augmentation
94.91,70.04,63.43,24.78,77.28,6.09,1043.11,Tomato,TOMATO,Synthetic_Augmentation
59.68,70.3,45.21,18.62,84.92,7.24,1106.28,Tomato,TOMATO,Synthetic_Augmentation
97.08,51.92,57.21,19.82,67.54,5.94,1148.44,Tomato,TOMATO,Synthetic_Augmentation
40.24,37.16,54.79,20.79,57.9,6.81,662.01,Tomato,TOMATO,Synthetic_Augmentation
76.9,74.51,76.15,27.72,62.79,5.82,656.47,Tomato,TOMATO,Synthetic_Augmentation
97.86,61.09,56.65,24.31,79.24,6.84,848.52,Tomato,TOMATO,Synthetic_Augmentation
93.11,63.62,78.56,20.66,53.72,7.43,879.09,Tomato,TOMATO,Synthetic_Augmentation
64.94,59.45,43.71,29.51,57.58,7.11,827.5,Tomato,TOMATO,Synthetic_Augmentation
56.59,31.51,88.95,20.47,51.81,7.01,680.03,Tomato,TOMATO,Synthetic_Augmentation
63.36,42.35,91.55,22.16,57.36,6.12,562.52,Tomato,TOMATO,Synthetic_Augmentation
59.06,34.15,49.51,23.84,80.78,5.61,570.14,Tomato,TOMATO,Synthetic_Augmentation
