State_Name,District_Name,Crop_Year,Season,Crop,Area,Log_Area,Yield_tonnes_per_hectare,Log_Yield,Crop_ID,Data_Type
Madhya Pradesh,MORENA,2010,Kharif,Groundnut,175.0,5.170483995038151,1.0057142857142858,0.6960002495423518,GROUNDNUT,Original
Madhya Pradesh,MORENA,2010,Kharif,Rice,184.0,5.220355825078324,2.9619565217391304,1.3767379743996726,RICE,Original
Madhya Pradesh,MORENA,2010,Kharif,Soybean,285.0,5.655991810819852,1.4842105263157894,0.9099549134250692,SOYBEAN,Original
Madhya Pradesh,MORENA,2010,Rabi,Wheat,95981.0,11.47191595286965,2.3104468592742315,1.197083183078796,WHEAT,Original
Madhya Pradesh,MORENA,2010,Whole Year,Potato,2483.0,7.81762544305337,9.544099879178413,2.3555664503232543,POTATO,Original
Madhya Pradesh,MORENA,2010,Whole Year,Sugarcane,262.0,5.572154032177765,43.96946564885496,3.805983718320536,SUGARCANE,Original
Madhya Pradesh,MORENA,2011,Kharif,Groundnut,183.0,5.214935757608986,1.0218579234972678,0.7040168527968492,GROUNDNUT,Original
Madhya Pradesh,MORENA,2011,Kharif,Maize,25.0,3.258096538021482,0.84,0.6097655716208943,MAIZE,Original
Madhya Pradesh,MORENA,2011,Kharif,Rice,255.0,5.545177444479562,2.9058823529411764,1.3624837124261722,RICE,Original
Madhya Pradesh,MORENA,2011,Kharif,Soybean,392.0,5.973809611869261,1.2244897959183674,0.7995275841185171,SOYBEAN,Original
Madhya Pradesh,MORENA,2011,Rabi,Wheat,104099.0,11.55310725460306,3.959183085332232,1.6012410266343566,WHEAT,Original
Madhya Pradesh,MORENA,2011,Whole Year,Potato,2454.0,7.805882040228621,9.809290953545233,2.380406037783441,POTATO,Original
Madhya Pradesh,MORENA,2011,Whole Year,Sugarcane,317.0,5.762051382780177,28.20189274447949,3.37423352718993,SUGARCANE,Original
Madhya Pradesh,MORENA,2012,Kharif,Groundnut,133.0,4.897839799950911,1.0827067669172932,0.7336683779655847,GROUNDNUT,Original
Madhya Pradesh,MORENA,2012,Kharif,Maize,5.0,1.791759469228055,1.6,0.9555114450274363,MAIZE,Original
Madhya Pradesh,MORENA,2012,Kharif,Rice,235.0,5.4638318050256105,3.102127659574468,1.4115057804663866,RICE,Original
Madhya Pradesh,MORENA,2012,Kharif,Soybean,336.0,5.820082930352362,1.2886904761904765,0.8279798095424398,SOYBEAN,Original
Madhya Pradesh,MORENA,2012,Rabi,Wheat,100612.0,11.519036752951076,3.8009680753786825,1.568817579949249,WHEAT,Original
Madhya Pradesh,MORENA,2012,Whole Year,Potato,1849.0,7.52294091807237,23.346673877771767,3.1923952438030514,POTATO,Original
Madhya Pradesh,MORENA,2012,Whole Year,Sugarcane,306.0,5.726847747587197,44.80392156862745,3.824369711223792,SUGARCANE,Original
Madhya Pradesh,MORENA,2013,Kharif,Groundnut,164.0,5.10594547390058,0.8109756097560976,0.5938657109785013,GROUNDNUT,Original
Madhya Pradesh,MORENA,2013,Kharif,Maize,110.0,4.709530201312334,1.1545454545454543,0.7675797753427149,MAIZE,Original
Madhya Pradesh,MORENA,2013,Kharif,Rice,540.0,6.293419278846481,1.948148148148148,1.0811772268460085,RICE,Original
Madhya Pradesh,MORENA,2013,Kharif,Soybean,450.0,6.111467339502679,1.3488888888888888,0.8539424031058721,SOYBEAN,Original
Madhya Pradesh,MORENA,2013,Rabi,Wheat,102492.0,11.53754978254562,3.165983686531632,1.4269524269721674,WHEAT,Original
Madhya Pradesh,MORENA,2013,Whole Year,Potato,2076.0,7.638679823876112,18.44364161849711,2.967520107543337,POTATO,Original
Madhya Pradesh,MORENA,2013,Whole Year,Sugarcane,229.0,5.438079308923196,55.28384279475983,4.03040750985054,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,1997,Kharif,Maize,400.0,5.993961427306569,1.75,1.01160091167848,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,1997,Kharif,Rice,8200.0,9.012011377036412,1.0975609756097562,0.7407752295491999,RICE,Original
Madhya Pradesh,NARSINGHPUR,1997,Kharif,Soybean,121600.0,11.7085004721646,1.4144736842105263,0.8814813272082939,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,1997,Rabi,Wheat,88500.0,11.390769130367213,1.3593220338983052,0.8583743039945999,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,1998,Kharif,Maize,400.0,5.993961427306569,1.75,1.01160091167848,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,1998,Kharif,Rice,8700.0,9.071193240566023,0.8045977011494253,0.5903376866937243,RICE,Original
Madhya Pradesh,NARSINGHPUR,1998,Kharif,Soybean,123200.0,11.72157244693173,1.2637987012987013,0.8170442435340238,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,1998,Rabi,Wheat,81800.0,11.31204474745499,1.754278728606357,1.013155603829497,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,1998,Whole Year,Sugarcane,8016.0,8.989319566042951,25.449101796407184,3.275222199179771,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,1999,Kharif,Groundnut,80.0,4.394449154672439,1.2375,0.8053591711668734,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,1999,Kharif,Maize,472.0,6.159095388491933,1.6483050847457628,0.9739198447107914,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,1999,Kharif,Rice,9396.0,9.148145768383063,1.2789484887186036,0.8237141474274133,RICE,Original
Madhya Pradesh,NARSINGHPUR,1999,Kharif,Soybean,123135.0,11.721044714585323,1.220286677224185,0.7976363214318937,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,1999,Rabi,Wheat,81492.0,11.308272405969682,3.18323270995926,1.4310843232242028,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,1999,Whole Year,Potato,518.0,6.251903883165888,18.335907335907336,2.9619638510803967,POTATO,Original
Madhya Pradesh,NARSINGHPUR,1999,Whole Year,Sugarcane,5759.0,8.658692753689937,42.77131446431672,3.7789786819220095,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2000,Kharif,Groundnut,80.0,4.394449154672439,1.725,1.0024684281152074,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2000,Kharif,Maize,521.0,6.257667587882639,2.18426103646833,1.1582202484370776,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2000,Kharif,Rice,10835.0,9.290629203204986,0.8393170281495155,0.6093943223628915,RICE,Original
Madhya Pradesh,NARSINGHPUR,2000,Kharif,Soybean,113621.0,11.64063242849096,1.0394997403648971,0.712704552472157,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2000,Rabi,Wheat,77338.0,11.255953635157862,3.268406216866224,1.4512405062455358,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2000,Whole Year,Sugarcane,12332.0,9.420033875565988,27.0596821277976,3.3343337463064286,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2001,Kharif,Groundnut,118.0,4.77912349311153,1.6355932203389831,0.9691082877135694,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2001,Kharif,Maize,572.0,6.35088571671474,2.984265734265734,1.3823530378658864,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2001,Kharif,Rice,13188.0,9.487138427825885,1.167273278738247,0.7734698238501184,RICE,Original
Madhya Pradesh,NARSINGHPUR,2001,Kharif,Soybean,91968.0,11.429206842726831,1.6867388656924147,0.988328140575859,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2001,Rabi,Wheat,67695.0,11.122782372959849,3.1964103700421007,1.434229486047934,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2001,Whole Year,Potato,606.0,6.408528791059498,23.559405940594058,3.201094914899844,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2001,Whole Year,Sugarcane,8007.0,8.988196320995057,47.59085799925066,3.883435406200802,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2002,Kharif,Groundnut,191.0,5.2574953720277815,0.9214659685863874,0.6530884200079404,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2002,Kharif,Maize,552.0,6.315358001522335,2.996376811594203,1.3853881535363526,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2002,Kharif,Rice,12974.0,9.470779708034089,0.7051025127177432,0.5336252336891988,RICE,Original
Madhya Pradesh,NARSINGHPUR,2002,Kharif,Soybean,70266.0,11.160057550803,0.9570773916261064,0.6714522336852116,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2002,Rabi,Wheat,62524.0,11.04332175574582,2.7287121745249823,1.31606291251779,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2002,Whole Year,Potato,609.0,6.413458957167357,19.047619047619047,2.9981103959589586,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2002,Whole Year,Sugarcane,8250.0,9.018089684104345,46.38545454545454,3.858315315478335,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2003,Kharif,Groundnut,88.0,4.48863636973214,1.4772727272727273,0.9071582483108824,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2003,Kharif,Maize,552.0,6.315358001522335,2.628623188405797,1.2888532893887228,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2003,Kharif,Rice,13309.0,9.496270911389155,1.169509354572094,0.7745010381032037,RICE,Original
Madhya Pradesh,NARSINGHPUR,2003,Kharif,Soybean,62192.0,11.03799773220122,1.8905486236171856,1.0614463192695824,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2003,Rabi,Wheat,60462.0,11.009786886685632,3.005309119777712,1.3876207610069289,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2003,Whole Year,Potato,594.0,6.38856140554563,19.78787878787879,3.034370066259405,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2003,Whole Year,Sugarcane,8197.0,9.011645501064285,46.98792241063804,3.870949362802121,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2004,Kharif,Groundnut,64.0,4.174387269895637,1.703125,0.9944085111381072,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2004,Kharif,Maize,630.0,6.447305862541213,1.9825396825396824,1.0927751800278869,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2004,Kharif,Rice,14027.0,9.548810611260068,1.066015541455764,0.725621893155002,RICE,Original
Madhya Pradesh,NARSINGHPUR,2004,Kharif,Soybean,60194.0,11.005344571369127,1.72003854204738,1.0006460500778749,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2004,Rabi,Wheat,59188.0,10.98849099279632,2.8542609988511183,1.3491792892485042,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2004,Whole Year,Potato,591.0,6.3835066348840055,22.101522842639596,3.1398985392786534,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2004,Whole Year,Sugarcane,10806.0,9.287949351303164,46.98778456413104,3.870946490272992,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2005,Kharif,Groundnut,91.0,4.5217885770490405,2.3076923076923075,1.1962507582320256,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2005,Kharif,Maize,656.0,6.48768401848461,1.9115853658536583,1.0686977320965865,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2005,Kharif,Rice,13053.0,9.476849879195164,1.0672642304451083,0.7262261053526964,RICE,Original
Madhya Pradesh,NARSINGHPUR,2005,Kharif,Soybean,53153.0,10.880948639640089,1.7214832652907643,1.0011770497976156,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2005,Rabi,Wheat,54522.0,10.906377909975262,2.965114999449763,1.3775348583105425,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2005,Whole Year,Potato,619.0,6.429719478039138,21.164781906300483,3.09850462859528,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2005,Whole Year,Sugarcane,17476.0,9.76864100976636,48.86701762417029,3.9093598147653545,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2006,Kharif,Groundnut,54.0,4.007333185232471,2.0185185185185186,1.104766154242488,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2006,Kharif,Maize,612.0,6.418364935936212,1.2630718954248366,0.8167231361091127,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2006,Kharif,Rice,13605.0,9.518266150905006,1.0715913267181183,0.7283170688037269,RICE,Original
Madhya Pradesh,NARSINGHPUR,2006,Kharif,Soybean,52647.0,10.871383530135954,1.5825213212528728,0.9487661780290269,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2006,Rabi,Wheat,53073.0,10.879442445131591,2.862566653477286,1.3513318986386698,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2006,Whole Year,Potato,548.0,6.3080984415095305,20.998175182481752,3.090959503667256,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2006,Whole Year,Sugarcane,23562.0,10.067432964124372,48.86766827943298,3.909372862488056,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2007,Kharif,Groundnut,91.0,4.5217885770490405,2.142857142857143,1.1451323043030026,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2007,Kharif,Maize,575.0,6.356107660695892,1.5982608695652174,0.9548423248954122,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2007,Kharif,Rice,12944.0,9.468464892185638,0.984548825710754,0.685391596471077,RICE,Original
Madhya Pradesh,NARSINGHPUR,2007,Kharif,Soybean,63023.0,11.051270885210688,1.2925439918759818,0.8296621144413494,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2007,Rabi,Wheat,54969.0,10.914542860854706,2.8663428477869344,1.3523090596752956,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2007,Whole Year,Potato,588.0,6.3784261836515865,19.70408163265306,3.030330861155243,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2007,Whole Year,Sugarcane,31626.0,10.361766465136906,48.86738759248719,3.9093672338363583,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Groundnut,82.0,4.418840607796598,2.207317073170732,1.1654347849135116,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Maize,600.0,6.398594934535208,1.6116666666666666,0.9599885871398744,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Rice,13149.0,9.48417703760591,0.9294242908205947,0.6572216635064088,RICE,Original
Madhya Pradesh,NARSINGHPUR,2008,Kharif,Soybean,75029.0,11.225643312539775,1.5512801716669555,0.9365952613010742,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2008,Rabi,Wheat,62311.0,11.039909302599783,3.043956925743448,1.3972236497027468,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2008,Whole Year,Potato,491.0,6.198478716492308,17.60081466395112,2.9232053788971584,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2008,Whole Year,Sugarcane,18642.0,9.83322601949546,50.12015878124664,3.934178916113882,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,Groundnut,89.0,4.499809670330265,2.191011235955056,1.1603378684290662,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,Maize,605.0,6.406879986069314,1.3305785123966942,0.8461165253413725,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,Potato,453.0,6.118097198041348,16.90507726269316,2.8850843185873107,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,Rice,13345.0,9.498971993463552,1.1189958786062195,0.7509423343131613,RICE,Original
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,Soybean,79677.0,11.285748791541852,1.8688203622124329,1.053900921658807,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,Sugarcane,16009.0,9.68096880599076,43.85533137610094,3.803442452702182,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,Wheat,65069.0,11.083218892489027,2.6036668767001183,1.2819519039257858,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2010,Kharif,Groundnut,71.0,4.276666119016055,2.6619718309859155,1.2980017539742124,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2010,Kharif,Maize,599.0,6.396929655216146,1.5776293823038396,0.946870132469272,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2010,Kharif,Rice,12545.0,9.437157168656688,1.551933041052212,0.9368511273061202,RICE,Original
Madhya Pradesh,NARSINGHPUR,2010,Kharif,Soybean,70949.0,11.169730682588188,2.195619388574892,1.1617809308794969,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2010,Rabi,Wheat,68842.0,11.139583828690276,3.295633479561896,1.4575990368913525,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2010,Whole Year,Potato,901.0,6.804614520062624,15.27857935627081,2.7898500936384174,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2010,Whole Year,Sugarcane,15248.0,9.632269206115012,43.85558761804827,3.8034481653166594,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2011,Kharif,Groundnut,94.0,4.553876891600541,2.6382978723404253,1.2915159547926012,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2011,Kharif,Maize,540.0,6.293419278846481,1.4055555555555554,0.8777808771122795,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2011,Kharif,Rice,12088.0,9.400051227201992,1.8726836532097948,1.055246663669969,RICE,Original
Madhya Pradesh,NARSINGHPUR,2011,Kharif,Soybean,75662.0,11.234044548471516,1.630052073696175,0.9670036458781353,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2011,Rabi,Wheat,77318.0,11.255694999974276,2.281525647326625,1.1883084506337276,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2011,Whole Year,Potato,761.0,6.635946555686647,16.21287779237845,2.845657812535963,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2011,Whole Year,Sugarcane,21271.0,9.965146932922856,40.65065112124488,3.7293170016537975,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2012,Kharif,Maize,888.0,6.790097235513905,2.81981981981982,1.3402032539196236,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2012,Kharif,Rice,12914.0,9.46614470552994,1.332894533064891,0.8471097854443164,RICE,Original
Madhya Pradesh,NARSINGHPUR,2012,Kharif,Soybean,94142.0,11.452570181878862,1.788521595037284,1.02551156113783,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2012,Rabi,Wheat,81995.0,11.314425744568778,2.9369595707055307,1.37040874284754,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2012,Whole Year,Potato,753.0,6.625392368007956,21.20053120849933,3.100116216902737,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2012,Whole Year,Sugarcane,19083.0,9.856605566635997,60.96368495519573,4.126548486911195,SUGARCANE,Original
Madhya Pradesh,NARSINGHPUR,2013,Kharif,Groundnut,104.0,4.653960350157523,1.7980769230769231,1.02893236803012,GROUNDNUT,Original
Madhya Pradesh,NARSINGHPUR,2013,Kharif,Maize,1017.0,6.925595197110468,1.4611602753195674,0.9006328953832142,MAIZE,Original
Madhya Pradesh,NARSINGHPUR,2013,Kharif,Rice,18364.0,9.818201958253768,1.360760182966674,0.8589836785973275,RICE,Original
Madhya Pradesh,NARSINGHPUR,2013,Kharif,Soybean,101854.0,11.531305512251658,0.3937891491743083,0.3320260449254748,SOYBEAN,Original
Madhya Pradesh,NARSINGHPUR,2013,Rabi,Wheat,93171.0,11.442202526351243,2.125350162604244,1.1395463289443628,WHEAT,Original
Madhya Pradesh,NARSINGHPUR,2013,Whole Year,Potato,603.0,6.403574197934815,17.275290215588722,2.90554988597972,POTATO,Original
Madhya Pradesh,NARSINGHPUR,2013,Whole Year,Sugarcane,24258.0,10.096542961533052,49.69865611344711,3.925899403607706,SUGARCANE,Original
Madhya Pradesh,NEEMUCH,1998,Kharif,Groundnut,5800.0,8.665785595466064,1.1551724137931034,0.7678707267558817,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,1998,Kharif,Maize,30600.0,10.328787967145065,1.7222222222222223,1.001448540214462,MAIZE,Original
Madhya Pradesh,NEEMUCH,1998,Kharif,Soybean,105100.0,11.562677071567636,0.8629876308277831,0.6221814522135045,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,1998,Rabi,Wheat,33400.0,10.416341118636357,2.532934131736527,1.26212872448301,WHEAT,Original
Madhya Pradesh,NEEMUCH,1998,Whole Year,Sugarcane,62.0,4.143134726391533,37.096774193548384,3.640129611712216,SUGARCANE,Original
Madhya Pradesh,NEEMUCH,1999,Kharif,Groundnut,5691.0,8.646816959209742,1.094008082937972,0.7390799724876822,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,1999,Kharif,Maize,30956.0,10.340354423783824,2.16371624240858,1.1517473627005013,MAIZE,Original
Madhya Pradesh,NEEMUCH,1999,Kharif,Rice,6.0,1.9459101490553128,1.0,0.6931471805599453,RICE,Original
Madhya Pradesh,NEEMUCH,1999,Kharif,Soybean,108920.0,11.598378127795865,1.1366874770473745,0.759256721864796,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,1999,Rabi,Wheat,32482.0,10.388472154542294,3.200326334585309,1.435162220981722,WHEAT,Original
Madhya Pradesh,NEEMUCH,1999,Whole Year,Sugarcane,35.0,3.58351893845611,45.42857142857143,3.837915033274424,SUGARCANE,Original
Madhya Pradesh,NEEMUCH,2000,Kharif,Groundnut,4131.0,8.326516830239528,0.7697893972403776,0.5708605548965514,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2000,Kharif,Maize,35706.0,10.48310202697824,1.554920741612054,0.938021202279032,MAIZE,Original
Madhya Pradesh,NEEMUCH,2000,Kharif,Rice,10.0,2.3978952727983707,0.5,0.4054651081081644,RICE,Original
Madhya Pradesh,NEEMUCH,2000,Kharif,Soybean,105368.0,11.565223754181265,0.6483372560929315,0.4997670562376661,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2000,Rabi,Wheat,17467.0,9.768125914605452,2.3836949676532893,1.2189682980987993,WHEAT,Original
Madhya Pradesh,NEEMUCH,2000,Whole Year,Sugarcane,6.0,1.9459101490553128,25.0,3.258096538021482,SUGARCANE,Original
Madhya Pradesh,NEEMUCH,2001,Kharif,Groundnut,5012.0,8.519789817263504,0.986632083000798,0.6864407843721254,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2001,Kharif,Maize,33030.0,10.405201793433656,2.2915531335149866,1.19135953044019,MAIZE,Original
Madhya Pradesh,NEEMUCH,2001,Kharif,Rice,27.0,3.332204510175204,0.4814814814814814,0.3930425881096072,RICE,Original
Madhya Pradesh,NEEMUCH,2001,Kharif,Soybean,104638.0,11.558271610070438,0.8449511649687494,0.6124528082905579,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2001,Rabi,Wheat,23189.0,10.051476430249576,2.738884816076588,1.3187873894430562,WHEAT,Original
Madhya Pradesh,NEEMUCH,2002,Kharif,Groundnut,4913.0,8.499843553081124,0.4657032363118257,0.3823351520802185,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2002,Kharif,Maize,31141.0,10.34631266940137,1.419382807231624,0.8835124693067488,MAIZE,Original
Madhya Pradesh,NEEMUCH,2002,Kharif,Soybean,94973.0,11.461358448913794,0.4649005506828256,0.3817873566718903,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2002,Rabi,Wheat,11444.0,9.345308232386667,2.079342887102412,1.1247162258801149,WHEAT,Original
Madhya Pradesh,NEEMUCH,2003,Kharif,Cotton,6.0,1.9459101490553128,0.5,0.4054651081081644,COTTON,Original
Madhya Pradesh,NEEMUCH,2003,Kharif,Groundnut,4601.0,8.434246270595311,1.0978048250380352,0.7408914765894538,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2003,Kharif,Maize,31129.0,10.345927263435652,2.4915031000032126,1.2503323311750216,MAIZE,Original
Madhya Pradesh,NEEMUCH,2003,Kharif,Rice,8.0,2.19722457733622,0.75,0.5596157879354227,RICE,Original
Madhya Pradesh,NEEMUCH,2003,Kharif,Soybean,94948.0,11.461095184326098,1.2914121413826516,0.8291682831378079,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2003,Rabi,Wheat,17725.0,9.782787767298345,2.761805359661495,1.3248989910133733,WHEAT,Original
Madhya Pradesh,NEEMUCH,2004,Kharif,Cotton,35.0,3.58351893845611,0.8571428571428571,0.6190392084062234,COTTON,Original
Madhya Pradesh,NEEMUCH,2004,Kharif,Groundnut,4412.0,8.392310009269547,0.9392565729827742,0.6623046898289031,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2004,Kharif,Maize,28857.0,10.270142529857202,1.7696919291679662,1.018736097107317,MAIZE,Original
Madhya Pradesh,NEEMUCH,2004,Kharif,Rice,11.0,2.4849066497880004,0.4545454545454545,0.3746934494414107,RICE,Original
Madhya Pradesh,NEEMUCH,2004,Kharif,Soybean,115071.0,11.653313298391238,0.8616419428005319,0.6214588632638105,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2004,Rabi,Wheat,25911.0,10.162461460851166,2.86947628420362,1.353119170804987,WHEAT,Original
Madhya Pradesh,NEEMUCH,2005,Kharif,Cotton,5.0,1.791759469228055,0.8,0.5877866649021191,COTTON,Original
Madhya Pradesh,NEEMUCH,2005,Kharif,Groundnut,3037.0,8.018954683155718,1.0678300954889697,0.7264997944164956,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2005,Kharif,Maize,23335.0,10.057752511547555,2.121491322048425,1.1383108754576283,MAIZE,Original
Madhya Pradesh,NEEMUCH,2005,Kharif,Rice,24.0,3.218875824868201,0.5,0.4054651081081644,RICE,Original
Madhya Pradesh,NEEMUCH,2005,Kharif,Soybean,122544.0,11.716233588450327,0.5910530095312704,0.4643960671734967,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2005,Rabi,Wheat,24274.0,10.097202293159526,2.5780258713026285,1.2748112157207072,WHEAT,Original
Madhya Pradesh,NEEMUCH,2006,Kharif,Groundnut,3452.0,8.146998697389993,0.84675550405562,0.6134303178233084,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2006,Kharif,Maize,24200.0,10.094149233605084,1.1285537190082644,0.755442743932486,MAIZE,Original
Madhya Pradesh,NEEMUCH,2006,Kharif,Rice,29.0,3.4011973816621555,0.4827586206896552,0.3939042857070884,RICE,Original
Madhya Pradesh,NEEMUCH,2006,Kharif,Soybean,123124.0,11.72095537847439,0.7105194763003151,0.5367971116906725,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2006,Rabi,Wheat,39934.0,10.59500841135149,2.1346722091450894,1.1425246101318496,WHEAT,Original
Madhya Pradesh,NEEMUCH,2007,Kharif,Groundnut,3361.0,8.120291313968561,0.7988693841118715,0.5871583476142977,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2007,Kharif,Maize,27386.0,10.21782372723319,1.454575330460819,0.897953764801107,MAIZE,Original
Madhya Pradesh,NEEMUCH,2007,Kharif,Rice,41.0,3.737669618283368,0.4878048780487805,0.3973017974690034,RICE,Original
Madhya Pradesh,NEEMUCH,2007,Kharif,Soybean,120327.0,11.697976626335048,0.7594388624332029,0.5649949300506031,SOYBEAN,Original
Madhya Pradesh,NEEMUCH,2007,Rabi,Wheat,27955.0,10.23838712459702,2.1101055267394027,1.1346566570429455,WHEAT,Original
Madhya Pradesh,NEEMUCH,2008,Kharif,Groundnut,3437.0,8.142645185942795,1.115798661623509,0.749432359007481,GROUNDNUT,Original
Madhya Pradesh,NEEMUCH,2008,Kharif,Maize,27263.0,10.21332242962904,1.7870740564134542,1.0249923202362858,MAIZE,Original
